name,address,city,state,websites,phone,owners,other_emails,primary_email,,,,,,,,,,,,,,,,,,
Howard Lorton Galleries,At Broadway,Denver,CO,"http://howardlorton.com/,",(303) 831-1212,,,N/A,,,,,,,,,,,,,,,,,,
"HOWELL SERVICES,CARPET EXCHANGE,GSO INVESTMENTS LLC",1133 S PLATTE RIVER DR,DENVER,CO,"NOT FOUND,www.carpetexchange.com,http://www.carpetexchangeonline.com/,",(303) 744-3300,,,N/A,,,,,,,,,,,,,,,,,,
I & J CARPET,601 NE 1ST STREET,BEND,OR,"www.IandJcarpets.com,",(541) 382-5570,,,N/A,,,,,,,,,,,,,,,,,,
Independent Flooring Center,2506 S HASTINGS WAY,EAU CLAIRE,WI,"www.ifcec.com,",(715) 833-2432,,,N/A,,,,,,,,,,,,,,,,,,
Indiana Flooring,313 E 14th St,Anderson,IN,"www.indianacarpetone.com,",(765) 643-6635,,,N/A,,,,,,,,,,,,,,,,,,
Inside Lines,506 Water St,Eau Claire,WI,"http://www.insidelinesdesign.com/,",(715) 834-4230,,,N/A,,,,,,,,,,,,,,,,,,
"INTEGRITY FLOORS,Harms Carpet One",1007 KEY STREET,MAUMEE,OH,"http://www.integrityfloors.com/,www.harmscarpetone.com,",(419) 891-0900,,,N/A,,,,,,,,,,,,,,,,,,
"INTERIOR CONCEPTS INC,Randy's Carpets & Interiors",401 SECOND STREET,CORALVILLE,IA,"www.interiorconceptsinc.com,http://www.randyscarpets.com/,",(319) 354-4344,,,summer.anderson@randyscarpets.com,,,,,,,,,,,,,,,,,,
Interior Fashions by Connie,204 W. 11th St,Bottineau,ND,"www.interiorsbyconnie.hdfpd.com,",(701) 228-2728,,,N/A,,,,,,,,,,,,,,,,,,
INTERIORS BY KRIS,13020 BOOKER T WASHINGTON HWY,HARDY,VA,"www.interiorsbykris.com,",(540) 721-8354,,,info@interiorsbykris.com,,,,,,,,,,,,,,,,,,
Interiors Plus,1021 20th Ave SW Ste 113,Minot,ND,"www.interiorsplusnd.com,",(701) 838-6476,,,N/A,,,,,,,,,,,,,,,,,,
Iskalis Interiors,4437 Grand Ave,Gurnee,IL,"www.americanfloorshow.com,",(847) 662-7900,,,N/A,,,,,,,,,,,,,,,,,,
J&M Paint & Wallcovering Inc,1615 Buffalo Jones Ave,Garden City,KS,"http://gardencity.abbeycarpet.com/,",(316) 276-3811,,,N/A,,,,,,,,,,,,,,,,,,
Jack Laurie Home Design,9901 Auburn Rd.,Fort Wayne,IN,"http://jacklauriegroup.com/index.php,",(260) 490-3655,,,karry.prichard@jacklauriegroup.com,,,,,,,,,,,,,,,,,,
Jack Twohig's Floor Covering,600 Fond Du Lac Ave,Fond Du Lac,WI,"http://www.jacktwohigcarpetonefonddulac.com,",(920) 921-8940,,,N/A,,,,,,,,,,,,,,,,,,
Jack's Carpet,8433 Gulf Freeway,Houston,TX,"Jackscarpet.com,",(713) 640-1114,,,jacksr@jackscarpet.com,,,,,,,,,,,,,,,,,,
JACKS TILE CITY INC,209 WASHINGTON AVE,HUNTINGTON,WV,"http://jackstilecity.net/,",(304) 523-0111,,,N/A,,,,,,,,,,,,,,,,,,
Jacobi's Carpet One,236 N Denver,Hastings,NE,"www.carpetone.com/jacobis,",(402) 463-3811,,,N/A,,,,,,,,,,,,,,,,,,
"JANETCO,Turabian & Sariyan,TURABIAN & SARIYAN",21 NORTHFIELD STREET,GREENWICH,CT,"Not found,http://turabianandsariyan.com,turabianandsariyan.com,",(203) 869-5950,,,n/a,,,,,,,,,,,,,,,,,,
Jay Carpet One,314 s Main St,Athens,PA,"www.jaycarpetoneathens.com/,",(717) 888-6211,,,N/A,,,,,,,,,,,,,,,,,,
JB Factory Carpets,3100 22nd Ave North,St. Petersburg,FL,"www.rugsrus.biz & www.jbfactorycarpet.com,",(727) 322-5757,,,N/A,,,,,,,,,,,,,,,,,,
JB Factory Carpets of Tampa Inc,1251 E Fowler Ave,Tampa,FL,"www.jbfactorycarpet.com & www.rugsrus.biz,",(813) 549-1988,,,N/A,,,,,,,,,,,,,,,,,,
Jimmie Lyles Carpets,2660 Lakeland Dr,Jackson,MS,"www.jlflooringgallery.com,",(601) 932-2926,,,N/A,,,,,,,,,,,,,,,,,,
Joers Floor Center,4119 Grape Rd.,Mishawaka,IN,"http://www.joerscarpetonemishawaka.com/,",(574) 277-9711,,,N/A,,,,,,,,,,,,,,,,,,
"John Moore Floorcovering, Inc",1629 Sun City Center Plaza,Sun City Center,FL,"www.johnmoorefloorcovering.com,",(813) 633-7116,,,N/A,,,,,,,,,,,,,,,,,,
Jones Flooring America,3500 N Palofox St,Pensacola,FL,"www.jfc-inc.com,",(850) 438-4409,,,robert@jfc-inc.com,,,,,,,,,,,,,,,,,,
JSS Carpets,5801 Lincoln Ave,Buena Park,CA,"www.jsscarpetonebuenapark.com,",(714) 828-0742,,,N/A,,,,,,,,,,,,,,,,,,
Justice & Company,2462 Pearl Rd.,Medina,OH,"http://www.Justiceandcompany.com/,",(330) 225-6000,,,jjustice@archjustice.com,,,,,,,,,,,,,,,,,,
Kahians Carpet One Inc.,96 Long Pond Road,Plymouth,MA,"www.stevekahian.com,",(508) 746-4670,,,stevekahian@gmail.com,,,,,,,,,,,,,,,,,,
Kahle Wholesale,501 Nathan Ln,Elkhorn,WI,"http://www.kahlefloors.com/,",(262) 723-4514,,,john@kahlefloors.com,,,,,,,,,,,,,,,,,,
Kalamian's,963 Bank Street,New London,CT,"www.kalamians.com,",(860) 442-0615,,,N/A,,,,,,,,,,,,,,,,,,
"KATHY ADAMS INTERIORS,We`ll Floor U",951 ALTERNATE A1A,JUPITER,FL,"http://www.kathyadamsinteriors.com/,www.wellfloorufla.com,",(561) 744-2750,,,inquiry@kathyadamsinteriors.com,,,,,,,,,,,,,,,,,,
Keck Furniture,104 E. Main,Watertown,WI,"http://www.keckfurniture.com/,",(920) 261-7214,,,N/A,,,,,,,,,,,,,,,,,,
"KEEVAN SADOCK DESIGN,Carpet One of the Hamptons",675 NORTH SEA ROAD,SOUTHAMPTON,NY,"www.keevansadock.com/,www.carpetone.com,",(631) 287-1070,,,john@keevansadock.com,,,,,,,,,,,,,,,,,,
Kehnes Carpet One,1306 W Patrick St,Frederick,MD,"http://www.kehnescarpetonefrederick.com/,",(301) 662-2141,,,N/A,,,,,,,,,,,,,,,,,,
Kelletts Floors & Interiors Inc,660 W Main St,Rock Hill,SC,"www.kellettsfloors.com/,",(803) 324-7696,,,N/A,,,,,,,,,,,,,,,,,,
Kemper Carpet of Maryland,12145 Rockville Pike,Rockville,MD,"www.kempercarpetmd.com,",(301) 231-6300,,,kempercarpet@yahoo.com,,,,,,,,,,,,,,,,,,
KENTS CARPETLAND,61 ACCORD PARK DR,Rockland,MA,"kentscarpetland.com,",(781) 871-1000,,,N/A,,,,,,,,,,,,,,,,,,
Kerns Carpets,19655 West Bluemound Rd,Brookfield,WI,"http://www.kernscarpets.com/,",(262) 782-4500,,,N/A,,,,,,,,,,,,,,,,,,
Kings Carpet One,735 Bighorn Ave.,Worland,WY,"http://www.kingscarpetoneworland.com/,",(307) 347-4225,,,N/A,,,,,,,,,,,,,,,,,,
Klocker Furniture,765 E Sioux,Pierre,SD,"www.klockerfurniture@aol.com,",(605) 224-8619,,,klockerfurniture@aol.com,,,,,,,,,,,,,,,,,,
"KPM Flooring,DESCO FLOORS INCORPORATED",35 Main St,Hilton Head,SC,"www.kpmflooring.com,NOT FOUND,",(843) 342-4955,,,N/A,,,,,,,,,,,,,,,,,,
Krauseneck Carpet One Floor & Home,166 S. Main Street,Mount Clemens,MI,"http://www.carpetone.com/,",(586) 463-0585,,,N/A,,,,,,,,,,,,,,,,,,
"KUHN FLOORING GALLERY I, INC,Kuhn Carpet and Tile",12504 WILES RD.,CORAL SPRINGS,FL,"www.kuhnflooring.com,http://kuhnflooring.com/index.php,",(954) 344-4838,,,N/A,,,,,,,,,,,,,,,,,,
"LANDRY & ARCARI INTERIORS INC,Landry & Arcari",63 FLINT ST,SALEM,MA,"www.landryandarcari.com,landryandarcari.com,",(978) 744-5909,,,N/A,,,,,,,,,,,,,,,,,,
LaRocco Floorcovering,1615 Franklin St,Michigan City,IN,"http://www.4lfc.com/,",(219) 872-0694,,,sales@4LFC.com,,,,,,,,,,,,,,,,,,
Leicester Carpet,1229 7th Avenue East,Hendersonville,NC,"leicestercarpet.com,",(828) 254-8937,,,N/A,,,,,,,,,,,,,,,,,,
LENAWEE CARPET ONE FLOOR & HOME,1301 S Main St,Adrian,MI,"carpetone.com/lenawee,",(517) 424-5499,,,N/A,,,,,,,,,,,,,,,,,,
Lester's Carpet & Interiors,401 N E St,Lompoc,CA,"http://www.lesterscarpets.com/,",(805) 736-2345,,,N/A,,,,,,,,,,,,,,,,,,
Lewis & Lewis Carpets,2615 N. Main St,Walnut Creek,CA,"www.lewisandlewiscarpets.com,",(925) 939-2145,,,N/A,,,,,,,,,,,,,,,,,,
"LOUIS SHANKS OF TEXAS,WM. H. MOLYNEAUX TILE CONTRACT,Louis Shanks of Texas",P.O. BOX 10448,AUSTIN,TX,"www.louisshanksfurniture.com,not found,louisshanksfurniture.com,",(512) 451-6501,,,N/A,,,,,,,,,,,,,,,,,,
Luna Flooring Gallery,1253 E. Golf Rd,Schaumburg,IL,"www.luna.com,",(630) 848-1155,,,N/A,,,,,,,,,,,,,,,,,,
Luna Flooring Gallery,750 S. Rand Rd,Lake Zurich,IL,"www.luna.com,",(847) 540-8900,,,N/A,,,,,,,,,,,,,,,,,,
"LYNN LEATH INTERIORS INC,The Floorshow Corporation",1475 ASSOCIATE DRIVE,DUBUQUE,IA,"http://www.floorshowcompanies.com/,N/A,",(563) 557-9952,,,N/A,,,,,,,,,,,,,,,,,,
"M Austin Designer Floor, Inc.",4060 A Morena Blvd.,San Diego,CA,"www.maustinfloors.com,",(858) 483-3200,,,info@maustinfloors.com,,,,,,,,,,,,,,,,,,
Majestic Abbey Carpet,28 Fair Ave.,Middletown,NY,"http://middletown.abbeycarpet.com/,",(845) 343-8292,,,majesticcarpets@citlink.net,,,,,,,,,,,,,,,,,,
"MANAS TORCOM INC,Griffin's Floorcrafters",1305 5TH AVE,MOLINE,IL,"www.griffinsfloorcrafters.com,www.griffinsfloorcrafters.com,",(309) 762-9423,,,N/A,,,,,,,,,,,,,,,,,,
Marett Carpet,1 Potter Run Road,Volant,PA,"http://www.marettcarpetonevolant.com/,",(724) 533-2610,,,N/A,,,,,,,,,,,,,,,,,,
Marina Carpet,2035 E Jericho Turnpike,East Northport,NY,"http://eastnorthport.abbeycarpet.com/,",(631) 499-5353,,,N/A,,,,,,,,,,,,,,,,,,
Marshfield Flooring,1915 S Roddis,Marshfield,WI,"http://www.marshfieldflooring.com/,",(715) 384-3484,,,N/A,,,,,,,,,,,,,,,,,,
Mary Ann`s Interiors,86 Atlantic Avenue,Ocean View,DE,"http://maryannsinteriors.hdspd.com/Home/home/sb.cn,",(302) 539-2400,,,N/A,,,,,,,,,,,,,,,,,,
McBride Wayside Carpet Co.,3153 BERLIN TURNPIKE,NEWINGTON,CT,"http://www.mcbridecarpet.com,",(860) 666-2512,,,N/A,,,,,,,,,,,,,,,,,,
"MCLAUGHLINS EARLY AMERICA,Everett Carpet Company",318 ASHMAN ST,MIDLAND,MI,"Not found,everettcarpet@sbcglobal.net,",(989) 835-7191,,,N/A,,,,,,,,,,,,,,,,,,
"MCQUEEN'S CARPETS & RUGS,McQueen`s Carpets & Rugs Inc.",746 E MAPLE ROAD,BIRMINGHAM,MI,"dabbierifloorsmcqueens.com,www.mcqueenscarpet.com,",(248) 647-5250,,,N/A,,,,,,,,,,,,,,,,,,
"MESA'S FLOOR COVERING,Macco's Flooring Inc",2035 LARSEN ROAD,GREEN BAY,WI,"www.mesafloor.com/,http://www.maccosflooring.com/,",(920) 432-5501,,,info@mesafloor.com,,,,,,,,,,,,,,,,,,
Michael's Floor Covering,2200-A NE Andesen Rd.,Vancouver,WA,"http://www.michaelsfc.com/,",(360) 695-1231,,,evie@michaelsfc.com,,,,,,,,,,,,,,,,,,
"MIKES CARPET OF VIRGINIA INC,MIKE'S CARPET OF VIRGINIA INC",4425 BROOKFLD CORP DR STE-300,CHANTILLY,VA,"www.mikescarpetdesign.com,http://www.mikescarpetdesign.com,",(703) 802-3485,,,N/A,,,,,,,,,,,,,,,,,,
Milburn Carpet One,35th St,Copaigue,NY,"http://www.milburncarpetone.com/,",(631) 842-1600,,,N/A,,,,,,,,,,,,,,,,,,
"Mill Creek Carpet and Tile,MILL CREEK CARPET & TILE",6845 E 41st St,Tulsa,OK,"http://www.millcreekcarpet.com/ne-oklahoma/tulsa41st,http://www.millcreekcarpet.com/ne-oklahoma/tulsa41st,",(918) 621-4000,,,N/A,,,,,,,,,,,,,,,,,,
Miller's Interiors Carpet One,15615 Hwy 99,Lynnwood,WA,"www.millersinteriors.com or www.floorbiz.com/Biz/bizProfile.asp?CompanyID=85735,",(425) 743-3213,,,mii@millersinteriors.com,,,,,,,,,,,,,,,,,,
Mitchell's Floor Designs,Route 13 South,Laurel,DE,"www.mitchellsinteriors.com,",(302) 875-2221,,,N/A,,,,,,,,,,,,,,,,,,
Mizell Floor Covering,423 Connell Rd,Valdosta,GA,"http://www.mizellinteriors.com/,",(912) 244-2333,,,N/A,,,,,,,,,,,,,,,,,,
Modern Flooring,3619 S Carrollton Ave,New Orleans,LA,"www.modernflooring.net/,",(504) 488-1364,,,N/A,,,,,,,,,,,,,,,,,,
"Montauk Carpet & Rug Co,MONTAUK RUG & CARPET",65 Price Pkwy,Farmingdale,NY,"http://www.montaukcarpet.com/,www.montaukcarpet.com,",(631) 293-3900,,,N/A,,,,,,,,,,,,,,,,,,
Montgomery Carpets,2222 E 53rd Street,Davenport,IOWA,"http://www.montgomeryfloorcoverings.com/,",(563) 324-2176,,,N/A,,,,,,,,,,,,,,,,,,
Montgomerys Furniture,1312 W Havens Ave,Mitchell,SD,"www.montgomeryfurniture.net,",(605) 996-6900,,,N/A,,,,,,,,,,,,,,,,,,
Morris Floorcovering,524 N. Roosevelt Dr.,Seaside,OR,"www.morrisfloors.com,",(503) 738-8621,,,N/A,,,,,,,,,,,,,,,,,,
Morrison - Clark Inc,889 South Barre Rd,South Barre,VT,"http://morrisonclarkfloors.com/,",(802) 479-5572,,,David.Clark@morrisonclarkflooring.com,,,,,,,,,,,,,,,,,,
Mr Robert Furniture,109 E Main St,Norman,OK,"http://www.misterrobert.com/,",(405) 321-1818,,,N/A,,,,,,,,,,,,,,,,,,
Murison`s Flooring America,3278 Almaden Expressway 150,San Jose,CA,"www.murisonsflooringamerica.com,",(408) 267-0220,,,N/A,,,,,,,,,,,,,,,,,,
Nantucket Home,603 Broadway,Chico,CA,"www.natuckehomeinc.com,",(530) 895-1038,,,info@nantuckethomeinc.com,,,,,,,,,,,,,,,,,,
NASHUA PAINT & WALLPAPER CO,129 W PEARL ST,NASHUA,VT,"www.universaldecor.com/,",(603) 889-6200,,,N/A,,,,,,,,,,,,,,,,,,
"NAZAR CARPET CO,Dalton Carpet One",3690 ATLANTA HWY STE 108,ATHENS,GA,"www.nazarruggalleries.com.au/,www.daltoncarpetone.com,",(706) 353-0547,,,jnazar@bigpond.net.au,,,,,,,,,,,,,,,,,,
Neff`s Custom Designs,1285 1st St S,Hamilton,MT,"http://www.neffco.com/,",(406) 363-7093,,,N/A,,,,,,,,,,,,,,,,,,
"New York Carpet Dist Inc,THE BLIND SIDE,NEW YORK CARPET DISTRIBUTORS",1791 Post Road E,Westport,CT,"http://www.newyorkcarpetdistributors.com/,NOT FOUND,www.newyorkcarpetdistributors.com/,",(203) 255-0266,,,N/A,,,,,,,,,,,,,,,,,,
Newport Carpet One Floor & Home,350 E. Olive,Newport,OR,"www.carpetonenewport.com,",(541) 265-3530,,,N/A,,,,,,,,,,,,,,,,,,
"Newport Floor Covering,SUNSET FLOOR COVERING INC,NEWPORT FLOOR COVERING",3500 East Coast Hwy,Corona Del Mar,CA,"http://www.newportfloorcoronadelmar.com/,not found,http://www.newportfloorcoronadelmar.com,",(949) 675-1636,,,N/A,,,,,,,,,,,,,,,,,,
Nice Carpets Inc.,1441 Fallsburg Rd.,Newark,OH,"http://www.nicecarpetinc.com/,",(740) 345-2263,,,ash@nicecarpetin.com,,,,,,,,,,,,,,,,,,
Normans Carpet,60 Greenfield Ave,Ardmore,PA,"http://www.normancarpet.net/,",(610) 260-0333,,,N/A,,,,,,,,,,,,,,,,,,
"Not Just Carpet Warehouse,GREENSPRING CARPET INC.",2920 SW 30th Avenue,Pembroke Park,FL,"www.notjustcarpetwarehouse.com,www.notjustcarpetwarehouse.com,",(954) 454-6993,,,info@notjustcarpet.com,,,,,,,,,,,,,,,,,,
Nu-way Floor Fashions,219 - 50th Avenue SE,Calgary,AB,"http://www.nu-wayfloors.com/,",(403) 252-3551,,,N/A,,,,,,,,,,,,,,,,,,
Olde Salem Furnishings,12 Union St,Salem,VA,"http://snog.com/live?utm_campaign=invite&utm_source=domains&utm_medium=intl,",(540) 387-0946,,,N/A,,,,,,,,,,,,,,,,,,
Olson Rug Co.,1630 75th Street,Downers Grove,IL,"http://www.olsonrug.com/,",(630) 788-1300,,,N/A,,,,,,,,,,,,,,,,,,
Oriental Rug Gallery of Texas,Suite 105,Bee Cave,TX,"www.orgtx.com,",(512) 343-9900,,,N/A,,,,,,,,,,,,,,,,,,
Ozark Floors,928 N. College,Fayetteville,AR,"http://www.ozarkfloors.com,",(479) 442-4451,,,N/A,,,,,,,,,,,,,,,,,,
Pace Stone,663 Washington St,Eden,NC,"www.pacestone.com,",(336) 623-2158,,,sales@pacestone.com,,,,,,,,,,,,,,,,,,
PacWest Design,170 S. W. Scalehouse Loop,Bend,OR,"http://www.pacwesthomes.info/,",(541) 389-2089,,,N/A,,,,,,,,,,,,,,,,,,
Paducah Floor Service - Home Floor Center,1908 Lone Oak Rd,Paducah,KY,"www.homefloorandkitchens.com,",(270) 554-7655,,,N/A,,,,,,,,,,,,,,,,,,
Palmetto Flooring,610 Beltline Blvd.,Columbia,SC,"http://www.palmettocarpetco.com,",(803) 787-6780,,,N/A,,,,,,,,,,,,,,,,,,
Paradise Carpet One Floor & Home,2108 West 27th St.. Suite E,Lawrence,KS,"http://www.paradisefloors.com/,",(785) 856-8011,,,N/A,,,,,,,,,,,,,,,,,,
PARKER FURNITURE,10375 SW BEAVERTON HWY,BEAVERTON,OR,"www.parkerfurniture.com,",(503) 644-0155,,,N/A,,,,,,,,,,,,,,,,,,
PAT METZGER'S FLOORING CENTER INC,2935 E. CLEAR LAKE AVE,SPRINGFIELD,IL,"www.superpages.com/.../Metzgers-Flooring-Center-L0099739798.ht...,",(217) 744-7711,,,N/A,,,,,,,,,,,,,,,,,,
Paulson,13545 NW Science Park Dr.,Portland,OR,"www.paulsonsfloorcovering.com,",(503) 235-8711,,,N/A,,,,,,,,,,,,,,,,,,
PAULSON & CO,100 PARK AVE,SWARTHMORE,PA,"www.paulson-rugs.com,",(610) 543-6000,,,NA,,,,,,,,,,,,,,,,,,
Peek's Carpet & Tile,Suite 400,Plano,TX,"www.peekscarpet.com,",(972) 529-6677,,,N/A,,,,,,,,,,,,,,,,,,
"PERKIN DESIGN INC.,Mitchell's Floor Coverings,MITCHELL'S FLOOR COVERINGS",532 STEVENS AVENUE,SOLANA BEACH,CA,"Not found,www.getfloored.com,http://www.getfloored.com/,",(858) 755-8880,,,N/A,,,,,,,,,,,,,,,,,,
Permanent Floors Carpet One,5620 Ridge Rd.,Parma,OH,"www.permanentcarpetone.com,",(440) 884-3300,,,N/A,,,,,,,,,,,,,,,,,,
Petersen's Carpet & Flooring,1060 W. Patrick Street,Frederick,MD,"www.petersenscarpetandflooring.com,",(301) 698-4789,,,gpetersen@petcaf.com,,,,,,,,,,,,,,,,,,
Phillips Floor to Ceilings,1052 E Grand Avenue F,Arroyo Grande,CA,"http://www.phillipsftc.com/,",(805) 489-5571,,,vellis@PhillipsFTC.com,,,,,,,,,,,,,,,,,,
Pocono Interiors,P.O. Box 457,Milford,PA,"www.poconointeriorsonline.com,",(570) 296-6204,,,poconoin@ptd.net,,,,,,,,,,,,,,,,,,
Poppell Brothers,9133 White Bluff Rd,Savannah,Georgia,"www.poppellbrothers.com,",(912) 925-1886,,,janeking@poppellbrothers.com,,,,,,,,,,,,,,,,,,
"POTOMAC DESIGNS,Seldens Home Furnishings,SELDENS INTERIORS",1802 62ND AVENUE EAST,TACOMA,WA,"www.thomasville.com,www.seldens.com,http://www.seldens.com/,",(253) 922-5700,,,N/A,,,,,,,,,,,,,,,,,,
Preferred Floors,12-68 150th,Whitestone,NY,"www.preferredfloorsofwhitestone.com/,",(718) 746-8666,,,N/A,,,,,,,,,,,,,,,,,,
Prestige Carpets,23351 Avenida de la Carlota,Laguna Hills,CA,"http://www.occarpet.biz/,",(949) 768-7445,,,N/A,,,,,,,,,,,,,,,,,,
PROFESSIONAL FLOORS INC,500 SAND DUNE DR,KITTY HAWK,NC,"http://professionalfloorsobx.com,",(252) 255-2882,,,N/A,,,,,,,,,,,,,,,,,,
"PROSOURCE OF SOUTH JERSEY,IMPERIAL CARPET & HOME,IMPERIAL CARPET & HOME",1177 CALEDONIA ROAD,TORONTO,CN,"http://www.carpetandhome.com/,www.carpetandhome.com/,,",(416) 783-8838,,,N/A,,,,,,,,,,,,,,,,,,
Pumco Interiors,1844 M-119 Hwy,Petoskey,MI,"design@pumcointeriors.com,",(231) 347-8124,,,N/A,,,,,,,,,,,,,,,,,,
Quality Carpet,214 Ditmas Ave,Brooklyn,NY,"www.qualitycarpet.com,",(718) 941-4200,,,N/A,,,,,,,,,,,,,,,,,,
"R.J. MILLER,C G Coe & Son",4905 DEL RAY,BETHESDA,MD,"www.coeandson.com,www.coeandson.com,",(301) 986-5800,,,N/A,,,,,,,,,,,,,,,,,,
Rakes Carpet One,6559 N. Ridge Rd.,Madison,WI,"http://www.rakescarpetonemadison.com/,",(440) 428-7675,,,N/A,,,,,,,,,,,,,,,,,,
RC Willey,2301 S. 300 W.,Salt Lake City,UT,"rcwilley.com,",(801) 493-4252,,,N/A,,,,,,,,,,,,,,,,,,
Regal Carpet,5411 Northfield Rd.,Bedford Heights,OH,"http://www.regalcarpetandtile.com/,",(216) 475-1844,,,N/A,,,,,,,,,,,,,,,,,,
"REGENCY ROYALE,Regency Royale",331 RIO GRANDE SUITE 105,SALT LAKE CITY,UT,"http://regencyroyale.com,regencyroyale.com,",(801) 575-6525,,,N/A,,,,,,,,,,,,,,,,,,
Rheinschmidt's Inc.,1201 N Roosevelt,Burlington,IA,"http://www.rheinschmidtsflooringamerica.com/,",(319) 753-1611,,,N/A,,,,,,,,,,,,,,,,,,
Rice Furniture and Appliance,1100 SW Booth Bend Rd.,McMinnville,OR,"http://www.ricefurniture.com/,",(503) 472-7322,,,N/A,,,,,,,,,,,,,,,,,,
Rice Furniture Co Inc,72 W Main St,Brevard,NC,"http://rice-furniture.com/,",(828) 883-9210,,,timprey@rice-furniture.com,,,,,,,,,,,,,,,,,,
Rick's Carpet and Flooring,6224 Richmond Hwy,Alexandria,VA,"www.rickscarpetandflooring.com,",(703) 765-8001,,,comments@rickscarpetandflooring.com,,,,,,,,,,,,,,,,,,
Riteway Carpet and Tile,489 South Camino Del Rio,Durango,CO,"www.ritewayflooringamerica.com,",(970) 259-5360,,,N/A,,,,,,,,,,,,,,,,,,
River Floors,12450 Eaton Commerce Parkway,Columbia Station,OH,"www.riverfloors.com,",(440) 748-2813,,,sales@riverfloors.com,,,,,,,,,,,,,,,,,,
Robert's Carpet,681 Spring Street,Herndon,VA,"http://www.robertscarpet.com/,",(703) 471-7120,,,N/A,,,,,,,,,,,,,,,,,,
Robinson's Carpet One Floor & Home,230 N. 11th Street,Hanford,CA,"http://www.robinsonsinteriorhanford.com/,",(559) 582-2610,,,N/A,,,,,,,,,,,,,,,,,,
ROCKFORD FLOOR COV,41 CORTLAND NE,ROCKFORD,MI,"www.rockfordfloorcoveringinc.com,",(616) 866-2748,,,rockfordfloor@yahoo.com,,,,,,,,,,,,,,,,,,
Rocklin Carpet One Floor & Home,6506 Lone Tree Blvd.,Rocklin,CA,"http://www.rosevillecarpetonerocklin.com/,",(916) 782-1188,,,N/A,,,,,,,,,,,,,,,,,,
Rocky Mountain Carpet One,1540 East Second Street,Casper,WY,"http://www.rockymountaincarpetonecasper.com/,",(307) 265-7296,,,N/A,,,,,,,,,,,,,,,,,,
"ROCKY MOUNTAIN FLOOR SYSTEMS,PRO SOURCE OF SAN DIEGO,The Balentine Collection",533 EAST HOPKINS,ASPEN,CO,"not found,www.ProSourceDenver.com,balentinecarpets.com,",(970) 925-4440,,,N/A,,,,,,,,,,,,,,,,,,
"Rod`s Carpet , Tile & Wood",99 West Granada,Ormond Beach,FL,"RodsCarpet.com,",(386) 677-8721,,,N/A,,,,,,,,,,,,,,,,,,
Roger's Flooring Ltd,27 W 743 St Charles Rd,West Chicago,IL,"www.rogersflooring.com,",(630) 231-8500,,,N/A,,,,,,,,,,,,,,,,,,
Rogers Carpet One Floor and Home,971 Topsy Lane #322,Carson City,NV,"http://www.rogerscarpetonecarsoncity.com/,",(775) 267-2555,,,N/A,,,,,,,,,,,,,,,,,,
Rogers City Home Furnishings,PO Box 76,Rogers City,MI,"www.rchf.com,",(989) 734-4771,,,N/A,,,,,,,,,,,,,,,,,,
Rotmans Furniture & Carpet,725 Southbridge St,Worcester,MA,"www.rotmans.com/,",(508) 755-5276,,,N/A,,,,,,,,,,,,,,,,,,
Roy Bennett Furniture,311 Main St.,Quincy,IL,"www.roybennettfurniture.com,",(217) 222-1240,,,roybennettfurniture@gmail.com,,,,,,,,,,,,,,,,,,
Rug and Home,799 Brevard Road,Asheville,NC,"www.rugandhome.com,",(828) 667-4585,,,asheville@rugandhome.com,,,,,,,,,,,,,,,,,,
Rug Decor of Myrtle Beach,3319 Reed Street,Myrtle Beach,SC,"www.rug-decor.com,",(843) 692-7784,,,info@rug-decor.com,,,,,,,,,,,,,,,,,,
Rugs As Art Inc,6650 South Tamiami Trail,Sarasota,FL,"www.rugsasart.com,",(941) 921-1900,,,N/A,,,,,,,,,,,,,,,,,,
Russell S Lee Flooring America,915 31st Ave,Tuscaloosa,AL,"http://www.rslee.com,",(205) 345-1735,,,jrogers@rslee.com,,,,,,,,,,,,,,,,,,
Russells House of Furniture,28 N Park Row,Waterford,PA,"http://www.russellsfurniture.com/,",(814) 796-2671,,,info@russellsfurniture.com,,,,,,,,,,,,,,,,,,
Rustigian Rugs,One Governor Street,Providence,RI,"www.rustigianrugs.com,",(401) 751-5100,,,NA,,,,,,,,,,,,,,,,,,
Sail On Carpet,4655 Ridge Rd W,Spencerport,NY,"http://www.sailoncarpet.com,",(585) 310-1642,,,patti@prestigeflooringcenter.com,,,,,,,,,,,,,,,,,,
Saliba's Rug Sales & Service,2 Pleasant St,Bangor,ME,"http://www.salibas.com/,",(207) 942-4029,,,dave@salibas.com,,,,,,,,,,,,,,,,,,
Sams Carpet,3041 Webster Ave,Bronx,NY,"www.samscarpet.com,",(718) 882-7800,,,N/A,,,,,,,,,,,,,,,,,,
San Marco Floor & Wall,1711 San Marco Road,Marco Island,FL,"http://www.sanmarcotile.co.za/,",(239) 394-1171,,,N/A,,,,,,,,,,,,,,,,,,
Sanders Floor Coverings,2908 University Ave,Morgantown,WV,"http://www.mymorgantown.org/clients/homes/sanders/sanders.php,",(304) 599-4500,,,N/A,,,,,,,,,,,,,,,,,,
Sarkissian Carpet One,21840 Ventura Blvd.,Woodland Hills,CA,"http://www.sarkissiancarpetone.com/,",(818) 883-1711,,,N/A,,,,,,,,,,,,,,,,,,
